protoform;DoT;Type;id;label
Most time_middle trends are variability_low;0.1189971677350003;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_middle trends are variability_medium;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_middle trends are variability_high;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are dynamics_constant;1.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are dynamics_increasing;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are duration_short;1.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are duration_medium;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are duration_long;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are variability_low;1.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are variability_medium;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most time_ending trends are variability_high;0.0;2.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
Most trends are variability_low;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are duration_short;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are dynamics_decreasing;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are time_beginning;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are variability_medium;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are duration_medium;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are dynamics_constant;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are time_middle;0.3652114853831594;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are variability_high;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are duration_long;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are dynamics_increasing;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are time_ending;0.0;1.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are dynamics_constant;0.864192500211409;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are time_middle;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are dynamics_increasing;0.5652781261563379;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are time_middle;0.8759853282171827;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are dynamics_decreasing;0.3825970196104249;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are dynamics_increasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are time_middle;0.17247751852378224;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are variability_high;0.05259119177944676;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are duration_short;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are duration_long;0.03317054786874904;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are time_middle;0.4762460535550115;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are time_middle;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_constant trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are variability_low;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are variability_high;0.20447104360487692;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are duration_short;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are duration_long;0.13374808093812382;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are time_middle;0.34615193772475206;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most dynamics_increasing trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are dynamics_constant;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are dynamics_increasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are duration_short;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are duration_long;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are time_middle;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_low trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are dynamics_decreasing;0.02400973633780483;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are dynamics_constant;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are dynamics_increasing;0.5291089852171184;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are duration_short;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are duration_medium;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are duration_long;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are time_middle;0.9999828780410457;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_medium trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are dynamics_decreasing;0.44007118779795434;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are dynamics_constant;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are dynamics_increasing;0.06752037002341542;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are duration_short;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are duration_long;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are time_beginning;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are time_middle;0.26325906425947015;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most variability_high trends are time_ending;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are dynamics_decreasing;0.07698753295956264;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are dynamics_constant;1.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are dynamics_increasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are duration_short;0.40973394177714884;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are duration_long;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are variability_low;0.9354262916866931;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_beginning trends are variability_high;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are dynamics_decreasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are dynamics_constant;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are dynamics_increasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are duration_short;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are duration_long;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are variability_low;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_middle trends are variability_high;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are dynamics_decreasing;0.17887031338042964;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are dynamics_constant;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are dynamics_increasing;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are duration_short;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are duration_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are duration_long;0.9188635959577535;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are variability_low;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are variability_medium;0.0;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most time_ending trends are variability_high;0.8619843634976111;2.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;_good_
Most trends are variability_low;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are duration_short;0.027758319017283286;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are dynamics_decreasing;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are time_beginning;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are variability_medium;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are duration_medium;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are dynamics_constant;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are time_middle;0.3311237792213536;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are variability_high;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are duration_long;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are dynamics_increasing;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most trends are time_ending;0.0;1.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are dynamics_constant;0.9573043145300273;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are time_middle;0.5920671506476177;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are dynamics_decreasing;0.27002685070701254;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are dynamics_increasing;0.26987877273433886;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are time_middle;1.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are dynamics_increasing;0.3975426921055855;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are time_middle;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are variability_medium;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are variability_high;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are duration_short;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are duration_long;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are time_middle;0.7573229740123864;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are time_middle;0.7883767498133951;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are time_ending;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are variability_low;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are variability_medium;0.06043448814061715;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are variability_high;0.0;2.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;_good_
